2305405,73,12,"-130,770",
2305405,73,12,"-130,770",
2310203,63,14,"-90,428",
2310203,63,14,"-90,428",
2232504,68,13,"-77,169",
2232504,68,13,"-77,169",
2232504,68,13,"-77,169",
2232504,68,13,"-77,169",
2299095,50,14,"-70,698",
2366982,45,12,"-69,245",
2366982,45,12,"-69,245",
2366982,45,12,"-69,245",
2366982,45,12,"-69,245",
2232394,53,16,"-67,698",
2232394,53,16,"-67,698",
2232394,53,16,"-67,698",
2234754,39,13,"-67,162",
2376352,43,13,"-65,978",
2376352,43,13,"-65,978",
2376352,43,13,"-65,978",
2264905,54,12,"-40,401",
2371362,56,12,"-39,045",
2371362,56,12,"-39,045",
2359892,52,12,"-38,698",
2359892,52,12,"-38,698",
2283214,42,11,"-38,098",
2364542,61,12,"-36,100",
2364542,61,12,"-36,100",
2364542,61,12,"-36,100",
2364542,61,12,"-36,100",
2250105,35,15,"-24,831",
2250105,35,15,"-24,831",
2250105,35,15,"-24,831",
2328623,60,13,"-22,832",
2274714,65,12,"-19,950",
2359282,49,12,"-19,434",
2257164,63,13,"-18,576",
2331824,48,10,"-14,053",
2331824,48,10,"-14,053",
2337703,59,15,"-11,762",
2362442,54,12,"-11,133",
2367522,49,14,"-10,698",
2367522,49,14,"-10,698",
2290834,69,15,"-8,850",
2290834,69,15,"-8,850",
2242245,67,14,"-7,859",
2312253,55,13,"-7,143",
2312253,55,13,"-7,143",
2312253,55,13,"-7,143",
2312253,55,13,"-7,143",
2251814,73,12,"-6,557",
2369312,64,15,"-5,050",
2369312,64,15,"-5,050",
2320133,61,15,"-5,000",
2357872,49,12,"-5,000",
2357872,49,12,"-5,000",
2251054,82,12,"-4,550",
2251054,82,12,"-4,550",
2249795,57,13,"-4,022",
2376252,64,15,"-4,000",
2376252,64,15,"-4,000",
2346992,65,16,"-3,999",
2375502,73,15,"-3,575",
2275324,29,15,"-3,000",
2315793,52,13,"-2,700",
2315793,52,13,"-2,700",
2286674,66,15,"-2,608",
2337963,38,15,"-2,500",
2337963,38,15,"-2,500",
2337963,38,15,"-2,500",
2261255,66,15,"-2,320",
2261255,66,15,"-2,320",
2314633,75,15,"-2,271",
2284975,62,14,"-2,110",
2284975,62,14,"-2,110",
2268454,40,12,"-1,788",
2268454,40,12,"-1,788",
2268454,40,12,"-1,788",
2299564,55,13,"-1,425",
2280094,68,12,"-1,339",
2280094,68,12,"-1,339",
2280094,68,12,"-1,339",
2305294,56,16,"-1,300",
2267164,58,13,"-1,100",
2267164,58,13,"-1,100",
2267164,58,13,"-1,100",
2234424,23,13,"-1,060",
2234424,23,13,"-1,060",
2255614,36,12,"-1,000",
2255614,36,12,"-1,000",
2350562,61,15,"-1,000",
2272974,59,11,-900,
2272974,59,11,-900,
2272974,59,11,-900,
2296505,34,16,-765,
2296505,34,16,-765,
2376602,59,14,-698,
2376602,59,14,-698,
2376602,59,14,-698,
2376602,59,14,-698,
2259865,45,15,-658,
2259865,45,15,-658,
2259865,45,15,-658,
2345182,50,12,-658,
2233805,31,16,-600,
2321413,68,15,-586,
2321413,68,15,-586,
2306545,67,16,-450,
2306545,67,16,-450,
2350162,60,12,-425,
2350162,60,12,-425,
2350162,60,12,-425,
2333083,36,15,-415,
2333083,36,15,-415,
2280104,74,17,-350,
2280104,74,17,-350,
2333683,59,14,-340,
2333683,59,14,-340,
2242865,65,12,-300,
2242865,65,12,-300,
2242865,65,12,-300,
2278024,52,16,-300,
2278024,52,16,-300,
2314993,57,11,-300,
2314993,57,11,-300,
2341003,55,11,-300,
2341003,55,11,-300,
2231365,35,16,-280,
2231365,35,16,-280,
2318763,87,12,-278,
2295345,59,14,-250,
2295345,59,14,-250,
2300415,59,15,-250,
2300415,59,15,-250,
2313133,59,14,-250,
2315933,53,15,-226,
2238964,58,16,-218,
2238964,58,16,-218,
2324764,24,15,-215,
2324764,24,15,-215,
2238044,32,13,-200,
2253994,52,14,-200,
2264734,43,15,-200,
2273644,48,15,-200,
2230905,87,16,-193,
2345872,61,12,-170,
2345872,61,12,-170,
2369262,52,13,-154,
2369262,52,13,-154,
2373662,54,12,-153,
2373662,54,12,-153,
2236255,35,16,-150,
2236255,35,16,-150,
2259355,48,15,-150,
2259355,48,15,-150,
2259355,48,15,-150,
2259355,48,15,-150,
2318073,31,14,-150,
2330003,50,15,-148,
2333783,25,11,-134,
2329553,44,13,-129,
2336393,64,12,-128,
2336393,64,12,-128,
2251444,48,11,-125,
2363122,37,16,-125,
2300364,57,15,-123,
2343862,26,17,-120,
2362752,51,14,-80,
2362752,51,14,-80,
2362752,51,14,-80,
2352422,42,12,-75,
2286324,35,14,-65,
2372622,56,11,-56,
2364942,60,12,-52,
2364942,60,12,-52,
2329513,58,12,-51,
2320973,70,12,-46,
2320973,70,12,-46,
2359362,73,11,-33,
2326295,65,14,-13,
2228124,44,12,0,
2228234,62,12,0,
2228715,52,12,0,
2228715,52,12,0,
2228904,42,15,0,
2228904,42,15,0,
2229424,62,16,0,
2229424,62,16,0,
2229544,40,13,0,
2229544,40,13,0,
2230034,45,12,0,
2230305,53,12,0,
2230775,35,12,0,
2230775,35,12,0,
2231394,35,14,0,
2231394,35,14,0,
2231524,63,13,0,
2231524,63,13,0,
2231524,63,13,0,
2232144,65,12,0,
2232144,65,12,0,
2232244,45,15,0,
2232244,45,15,0,
2232244,45,15,0,
2232364,50,11,0,
2232364,50,11,0,
2232364,50,11,0,
2232364,50,11,0,
2232734,57,15,0,
2232855,54,12,0,
2232855,54,12,0,
2232855,54,12,0,
2232855,54,12,0,
2233165,49,13,0,
2233475,42,12,0,
2233505,46,14,0,
2233505,46,14,0,
2233664,25,13,0,
2233694,40,15,0,
2233694,40,15,0,
2234085,52,17,0,
2234085,52,17,0,
2234085,52,17,0,
2234085,52,17,0,
2234475,37,11,0,
2234685,26,13,0,
2235114,51,12,0,
2236805,46,15,0,
2236915,33,14,0,
2236915,33,14,0,
2236974,67,16,0,
2236995,35,11,0,
2236995,35,11,0,
2236995,35,11,0,
2238904,38,12,0,
2239034,42,13,0,
2239034,42,13,0,
2239335,52,16,0,
2239355,48,13,0,
2239355,48,13,0,
2239355,48,13,0,
2239815,53,15,0,
2240164,47,12,0,
2240164,47,12,0,
2240624,53,12,0,
2240624,53,12,0,
2240845,79,15,0,
2241135,50,13,0,
2241135,50,13,0,
2241575,67,12,0,
2242094,70,14,0,
2242094,70,14,0,
2242694,55,15,0,
2242694,55,15,0,
2242884,29,13,0,
2242884,29,13,0,
2243195,54,13,0,
2243195,54,13,0,
2243354,47,13,0,
2243354,47,13,0,
2243805,37,12,0,
2243805,37,12,0,
2243805,37,12,0,
