2227984,75,12,1097,
2300145,28,15,1120,
2300145,28,15,1120,
2231464,75,12,1157,
2255864,70,13,1157,
2372642,27,12,1196,
2355362,49,15,1632,
2279845,75,12,1811,
2290985,69,12,1981,
2362412,36,14,2000,
2327863,24,13,2008,
2329503,47,13,2130,
2326033,24,10,2173,
2342912,47,16,2200,
2364452,38,15,2250,
2357282,50,12,2433,
2308273,58,12,2680,
2376482,23,13,3200,
2242734,42,13,3300,
2314613,45,14,3500,
2308463,24,13,4200,
2276124,61,14,4370,
2312613,43,12,4604,
2397292,23,11,4640,
2292595,37,15,4801,
2330753,70,10,5344,
2371612,73,12,5799,
2331183,25,12,6162,
2370694,40,17,6398,
2278955,23,13,7450,
2297465,35,13,8448,
2362092,82,11,8577,
2313043,68,11,8784,
2238845,87,12,8957,
2360572,56,13,9000,
2375782,74,14,9005,
2320683,81,12,9886,
2329343,48,14,10000,
2329343,48,14,10000,
2381085,25,11,10000,
2278774,87,13,10777,
2291534,32,13,11220,
2347322,79,13,11244,
2322263,47,13,11285,
2345382,81,13,11537,
2279385,48,12,11676,
2334343,78,10,11957,
2346042,21,13,11958,
2245505,33,15,11961,
2299604,44,10,12000,
2371602,31,11,12000,
2237465,40,13,12500,
2319383,87,12,12657,
2370982,21,13,12980,
2366422,24,12,12989,
2344002,59,14,13350,
2361902,69,14,14100,
2354312,73,13,14281,
2269275,26,13,15000,
2364262,51,11,15284,
2232445,76,14,15737,
2312683,60,12,15901,
2282294,33,14,16254,
2350254,21,10,16372,
2229165,26,12,16500,
2394655,33,12,16523,
2259905,48,12,16800,
2296554,87,14,16866,
2253695,33,12,17000,
2338173,31,12,17160,
2349752,73,15,17789,
2315023,63,13,18860,
2388824,19,12,18860,
2358292,44,12,19000,
2237184,82,13,19005,
2252444,69,14,19085,
2330223,33,10,20000,
2341263,22,12,20000,
2309933,63,10,20344,
2334095,24,15,20713,
2294234,40,14,20746,
2322693,22,12,20766,
2237125,61,14,20775,
2333433,44,12,21437,
2347012,49,11,21611,
2249984,75,12,21833,
2331223,67,11,21845,
2343174,32,17,21860,
2342183,58,17,22061,
2305915,27,11,22294,
2330723,66,15,22357,
2253824,56,12,22482,
2253824,56,12,22482,
2312233,67,12,22553,
2313503,40,15,22595,
2297895,30,14,22700,
2327463,20,13,22880,
2263325,52,10,23148,
2362572,67,12,23357,
2274454,57,15,24000,
2311983,61,13,24080,
2259915,58,13,24361,
2355412,77,12,24772,
2338993,31,14,24795,
2284745,31,15,24900,
2303004,32,16,25000,
2325563,35,11,25000,
2366892,45,11,25000,
2259155,73,12,25061,
2355582,49,16,25174,
2360992,45,11,25235,
2308223,65,13,25500,
2308223,65,13,25500,
2308223,65,13,25500,
2367612,40,10,25831,
2229675,37,12,25984,
2350272,45,12,26000,
2325843,26,15,26130,
2296685,87,16,26301,
2299924,68,12,26398,
2299924,68,12,26398,
2253764,42,11,27000,
2349454,26,12,27000,
2323503,67,12,27127,
2309273,22,12,27185,
2369252,28,11,27521,
2247144,52,15,28000,
2298185,62,15,28093,
2340543,56,17,28108,
2368392,24,12,28273,
2238705,72,14,28402,
2261775,38,15,28500,
2234634,33,14,28548,
2306424,46,11,28800,
2300605,53,15,29000,
2343362,26,15,29000,
2377445,32,16,29150,
2368194,24,13,29279,
2285075,49,15,29430,
2253445,67,13,29533,
2372863,50,12,29900,
2355282,52,16,29938,
2355282,52,16,29938,
2263034,28,13,30000,
2264305,26,14,30000,
2370192,71,14,30057,
2361215,34,16,30412,
2367932,74,12,30478,
2346115,42,14,30600,
2259304,68,12,30814,
2270734,59,10,31057,
2270734,59,10,31057,
2288855,42,12,31088,
2308993,38,12,31500,
2238865,76,13,31880,
2239435,27,11,32000,
2254794,25,12,32000,
2321153,30,12,32000,
2269075,33,13,32195,
2334144,29,12,32820,
2334144,29,12,32820,
2328634,24,15,32919,
2294524,25,15,33000,
2323663,49,16,33055,
2375032,68,12,33101,
2297975,60,15,33488,
2318793,22,11,33500,
2348142,55,12,33750,
2354432,25,13,33936,
2252715,55,15,34000,
2277365,42,12,34000,
2287465,54,13,34000,
2343732,35,10,34000,
2343732,35,10,34000,
2302694,56,15,34100,
2334693,41,13,34300,
2255475,75,11,34315,
2303714,39,12,34452,
2254365,41,10,34506,
2305494,40,16,34800,
2229405,35,13,35000,
2271785,30,12,35260,
2335713,52,14,35297,
2291175,30,16,35740,
2253024,22,13,36000,
2376922,50,15,36000,
2365082,56,15,36185,
2358952,25,12,36506,
2260455,80,12,36942,
2290884,50,15,37139,
2353582,39,15,37315,
2237694,80,15,37389,
2313793,70,12,37442,
2333443,54,15,37500,
2314173,87,13,37909,
2346022,18,11,38308,
2300085,23,13,38513,
2337793,61,15,38533,
2337793,61,15,38533,
2311673,55,12,38571,
2290055,44,15,39242,
2342472,49,12,39528,
2240875,35,12,40000,
2242814,63,16,40000,
2242814,63,16,40000,
2363552,44,12,40000,
2322863,71,14,40070,
2352392,31,12,40300,
2369902,50,13,40300,
2329693,39,12,40400,
2275254,70,15,40533,
2237994,57,11,41000,
2270154,39,15,41000,
2261274,68,12,41044,
2229275,67,14,41637,
2273275,32,13,41800,
2360692,31,13,41989,
2272365,38,12,42000,
2292294,48,14,42000,
2364842,61,13,42388,
2364842,61,13,42388,
2341333,40,13,42750,
2327633,36,15,43000,
2255524,53,17,43100,
2288364,46,13,43190,
2284454,55,14,43300,
2232714,43,16,43358,
2350765,32,16,43400,
2286475,58,12,43637,
2368432,69,15,43734,
2368432,69,15,43734,
2269174,68,11,43881,
2252094,39,15,44305,
2336683,70,13,44314,
2331843,69,14,44327,
2331843,69,14,44327,
2253494,36,11,44410,
2374322,51,16,44500,
2332393,66,14,44630,
2357922,41,12,44712,
2357922,41,12,44712,
2367852,44,11,44774,
2278514,63,12,45000,
2293344,76,15,45991,
2268265,58,16,46000,
2231164,33,11,46440,
2348662,20,13,46460,
2283514,64,15,47000,
2363662,46,12,47000,
2285475,62,16,47336,
