2376152,53,12,1000,
2329163,31,10,1099,
2329163,31,10,1099,
2257734,87,14,1157,
2268155,81,12,1157,
2269035,58,13,1157,
2290655,73,14,1157,
2303325,77,15,1157,
2371052,68,12,1157,
2257075,54,16,1200,
2245255,46,13,1500,
2326033,24,10,2173,
2268814,57,15,2200,
2342912,47,16,2200,
2342043,68,15,2224,
2364452,38,15,2250,
2239484,50,17,2300,
2241925,38,13,2309,
2230595,79,12,2314,
2253194,70,15,2357,
2327883,60,12,2400,
2307684,76,13,2993,
2331953,27,13,3500,
2337523,36,13,3600,
2259324,73,11,3793,
2346482,54,10,3800,
2346482,54,10,3800,
2346482,54,10,3800,
2267084,87,11,3833,
2267084,87,11,3833,
2360282,53,11,4071,
2402234,87,11,4451,
2292595,37,15,4801,
2262744,28,16,5282,
2330753,70,10,5344,
2330753,70,10,5344,
2330753,70,10,5344,
2323293,46,11,5860,
2291914,76,12,5978,
2318725,38,12,6160,
2325083,72,15,6271,
2326313,77,10,6996,
2318563,34,14,7000,
2343592,56,12,7000,
2231104,60,15,7013,
2231104,60,15,7013,
2231104,60,15,7013,
2363482,32,16,7590,
2272654,60,12,8088,
2241435,42,10,8400,
2398395,47,14,8880,
2353622,22,12,9000,
2258045,68,13,9161,
2319083,47,0,9269,
2282575,36,15,9350,
2254104,55,15,9611,
2231784,64,10,9630,
2378653,38,11,9838,
2236205,53,12,9870,
2248925,64,13,10111,
2371802,67,13,10757,
2255964,55,13,10849,
2255964,55,13,10849,
2316125,58,15,10863,
2352922,41,13,10920,
2370784,21,13,10938,
2327813,55,14,11200,
2334853,22,13,11200,
2238884,82,12,11287,
2329903,27,12,11300,
2363272,19,12,11303,
2273874,77,10,11369,
2357002,48,13,11369,
2261095,71,11,11537,
2245505,33,15,11961,
2369372,44,10,12000,
2374842,37,11,12000,
2374842,37,11,12000,
2336623,25,15,12500,
2230434,72,12,12533,
2374865,32,13,12652,
2263414,48,13,12828,
2239644,65,10,12900,
2249054,78,12,13114,
2371372,55,12,13125,
2302234,41,15,13187,
2302234,41,15,13187,
2311803,39,12,13380,
2274894,36,13,13438,
2246145,69,12,14057,
2254214,49,13,14067,
2349492,87,12,14357,
2324113,74,13,14463,
2275635,72,15,14553,
2230335,82,13,15264,
2287475,31,12,15300,
2331043,70,15,15429,
2273665,42,11,15623,
2287695,72,13,15643,
2329093,68,15,15857,
2243795,76,12,15982,
2258775,46,15,15989,
2258775,46,15,15989,
2261654,66,11,16143,
2370002,87,16,16329,
2261055,68,12,16457,
2342283,87,11,16571,
2358632,79,11,16613,
2354112,67,13,16779,
2315203,52,14,16827,
2247035,40,15,16866,
2247035,40,15,16866,
2296554,87,14,16866,
2253695,33,12,17000,
2333893,30,15,17052,
2338313,23,13,17200,
2305544,87,13,17354,
2367512,41,12,17462,
2367512,41,12,17462,
2327823,26,12,17574,
2242554,79,12,17609,
2361762,49,12,17728,
2250344,80,12,17737,
2311613,72,11,17914,
2311613,72,11,17914,
2256854,63,16,17996,
2228194,75,12,18013,
2234714,37,11,18101,
2328383,63,13,18340,
2328383,63,13,18340,
2346442,68,13,18365,
2274074,33,12,18400,
2345552,76,13,18514,
2347592,21,13,18600,
2298465,70,13,18733,
2312583,63,12,18876,
2344692,28,13,19200,
2345262,71,13,19200,
2323033,74,12,19386,
2317893,57,15,19776,
2341263,22,12,20000,
2402044,30,12,20124,
2340623,67,13,20233,
2309933,63,10,20344,
2292244,81,12,20597,
2349292,21,13,20700,
2294234,40,14,20746,
2294234,40,14,20746,
2237125,61,14,20775,
2295535,30,11,20800,
2375584,41,12,21000,
2375584,41,12,21000,
2232704,34,15,21700,
2373702,22,13,21888,
2333663,33,12,22000,
2363402,53,15,22000,
2263845,70,12,22109,
2255064,70,13,22217,
2257365,72,15,22277,
2356422,40,13,22298,
2343092,72,12,22474,
2336083,55,12,22518,
2287955,78,12,22529,
2229975,76,12,22627,
2239755,61,16,23018,
2308743,66,17,23162,
2356472,24,12,23400,
2346502,37,15,23920,
2232814,27,14,24000,
2256075,29,15,24000,
2260784,41,12,24000,
2260784,41,12,24000,
2292654,53,14,24000,
2316443,43,11,24000,
2347452,44,10,24000,
2366492,58,12,24000,
2229694,78,13,24014,
2229694,78,13,24014,
2238115,81,12,24095,
2254434,74,12,24270,
2346752,56,13,24296,
2298224,67,12,24336,
2259915,58,13,24361,
2323363,71,15,24415,
2307884,74,13,24542,
2366882,65,12,24663,
2373802,26,16,24668,
2326393,53,13,24800,
2339683,80,15,24803,
2352522,80,14,24969,
2290334,27,13,25000,
2325563,35,11,25000,
2352042,33,13,25111,
2360992,45,11,25235,
2256274,77,10,25306,
2375792,44,11,25389,
2374352,20,12,25550,
2409274,24,13,25976,
2311533,36,11,26001,
2325843,26,15,26130,
2244764,47,15,26200,
