2350892,62,15,100,
2332463,66,12,145,
2293184,38,11,300,
2268955,46,13,322,
2271255,67,15,438,
2260655,45,12,460,
2260655,45,12,460,
2316623,48,10,480,
2348012,35,11,600,
2277534,25,10,700,
2318263,50,13,808,
2326573,59,12,896,
2324663,87,12,982,
2343204,46,10,1000,
2374392,53,13,1000,
2254775,67,13,1093,
2339063,59,16,1127,
2251255,79,13,1157,
2270795,55,12,1157,
2303325,77,15,1157,
2321833,65,15,1183,
2320613,34,12,1358,
2246464,87,10,1541,
2354582,62,13,1673,
2330903,50,13,1766,
2247764,19,13,2000,
2336613,27,15,2000,
2362412,36,14,2000,
2314573,45,16,2100,
2369212,43,11,2240,
2306665,51,14,2250,
2281384,43,14,2314,
2281545,71,12,2314,
2286345,70,12,2314,
2289795,66,12,2314,
2359992,87,12,2314,
2251484,34,13,2400,
2357282,50,12,2433,
2325063,66,14,2500,
2329493,22,13,2829,
2277075,63,11,2868,
2361562,57,13,2879,
2361562,57,13,2879,
2361562,57,13,2879,
2323453,61,13,3064,
2365842,65,12,3394,
2365842,65,12,3394,
2337523,36,13,3600,
2376952,74,12,3655,
2278154,47,15,3912,
2343222,24,15,4000,
2408605,21,13,4000,
2271485,61,10,4100,
2347433,33,15,4150,
2256834,49,12,4527,
2357552,22,14,4880,
2392972,31,10,4891,
2277425,45,14,4965,
2310243,29,11,5000,
2310243,29,11,5000,
2351444,18,13,5000,
2351444,18,13,5000,
2356692,87,15,5000,
2269544,44,15,5193,
2261235,87,12,5569,
2340953,19,13,5650,
2278585,22,13,6000,
2301644,48,12,6000,
2316693,57,13,6000,
2356222,50,13,6080,
2331183,25,12,6162,
2359084,22,13,6200,
2316823,18,13,6250,
2301154,61,12,6400,
2310475,40,12,6400,
2256485,56,12,6468,
2346642,74,13,6841,
2323683,48,15,7000,
2327113,43,11,7300,
2278955,23,13,7450,
2356542,34,12,7800,
2260485,27,15,7880,
2278225,87,10,7937,
2404794,19,13,8000,
2318033,30,12,8275,
2289254,25,15,8366,
2247375,57,13,8380,
2373572,87,13,8490,
2318253,56,13,8600,
2301405,75,10,8837,
2283604,44,14,8867,
2375782,74,14,9005,
2230625,53,13,9043,
2230625,53,13,9043,
2258045,68,13,9161,
2338853,87,13,9240,
2368882,79,10,9257,
2370882,21,13,9270,
2241235,49,12,9357,
2314903,87,12,9514,
2253635,61,15,9555,
2343852,32,13,9600,
2347904,18,13,9600,
2283615,75,13,9773,
2230294,27,14,9950,
2344895,22,13,10000,
2359532,61,13,10000,
2344292,82,10,10037,
2349582,80,10,10145,
2366912,24,13,10201,
2354562,50,10,10368,
2255164,87,12,10397,
2358472,18,12,10400,
2293604,70,12,10417,
2353392,71,11,10445,
2379305,52,14,10622,
2373222,87,10,10723,
2360102,51,15,10938,
2290355,46,12,11017,
2255564,49,13,11023,
2344404,19,13,11130,
2349622,71,11,11138,
2332773,35,12,11184,
2330063,24,14,11275,
2286124,48,12,11618,
2365892,40,11,11900,
2290435,37,0,11903,
2322413,87,12,11957,
2368862,73,15,11957,
2367722,41,11,11960,
2259464,32,11,12000,
2350592,26,12,12000,
2359792,65,12,12001,
2316493,41,12,12094,
2276364,49,13,12097,
2345973,19,13,12200,
2336193,72,13,12602,
2364492,62,13,12924,
2307705,87,12,13092,
2335805,22,13,13218,
2344002,59,14,13350,
2356562,30,13,13398,
2335143,87,11,13753,
2350402,50,15,13927,
2246734,52,11,13948,
2330113,77,13,13949,
2235445,34,13,14000,
2254214,49,13,14067,
2313993,40,14,14067,
2337553,41,11,14089,
2363722,75,13,14102,
2295354,37,13,14216,
2290814,64,12,14302,
2268645,28,10,14340,
2302974,72,14,14400,
2261575,74,12,14406,
2284205,52,13,14500,
2284205,52,13,14500,
2238324,27,12,14600,
2296735,45,12,14600,
2245515,60,12,14657,
2297714,25,13,14680,
2243634,87,13,14957,
2361492,34,10,15000,
2333273,71,11,15007,
2333273,71,11,15007,
2242994,58,12,15076,
2358283,23,14,15203,
2288524,59,10,15340,
2288524,59,10,15340,
2401045,49,12,15392,
2303214,26,12,15530,
2303214,26,12,15530,
2303214,26,12,15530,
2339415,23,15,15562,
2261005,71,11,15641,
2252564,87,13,15734,
2282145,65,16,15828,
2377894,20,13,15839,
2373232,87,11,15845,
2318283,56,14,16000,
2308293,64,11,16013,
2316993,68,13,16110,
2393745,28,11,16166,
2376232,70,12,16200,
2267784,80,10,16213,
2350254,21,10,16372,
2229165,26,12,16500,
2326553,72,12,16505,
2317643,51,14,16517,
2321233,28,14,16529,
2369232,29,10,16570,
2317783,66,15,16757,
2247605,71,13,16758,
2315203,52,14,16827,
2345962,39,12,16948,
2345962,39,12,16948,
2341553,26,13,17000,
2356992,23,12,17000,
2234114,74,11,17126,
2264544,49,13,17243,
2302434,87,10,17285,
2340853,42,15,17700,
2340853,42,15,17700,
2266435,53,12,17950,
2371152,68,11,17957,
2315633,24,14,18000,
2259944,63,11,18088,
2234714,37,11,18101,
2264765,68,12,18108,
2264765,68,12,18108,
2324953,62,12,18156,
2328263,42,10,18180,
2310783,55,14,18198,
2296565,87,11,18257,
2289804,31,13,18270,
2400633,30,16,18287,
2263105,26,14,18300,
2351752,80,11,18357,
2274074,33,12,18400,
2288465,73,10,18442,
2378934,19,10,18460,
2260234,57,15,18621,
2357112,59,10,18622,
2259025,66,10,18739,
2245615,52,12,18782,
2345902,27,12,18800,
2298755,47,15,18802,
2298755,47,15,18802,
2298755,47,15,18802,
2339273,29,13,18816,
2257775,72,10,18837,
2281514,87,11,18902,
2321873,76,12,18929,
2314203,29,12,19000,
2283125,72,15,19030,
2283125,72,15,19030,
2283125,72,15,19030,
2267675,74,13,19231,
2267675,74,13,19231,
2375052,46,11,19299,
2254295,71,10,19419,
2254295,71,10,19419,
2314853,73,12,19431,
2350602,75,10,19557,
2350602,75,10,19557,
2331673,69,16,19750,
2254075,87,10,19818,
2303924,25,16,19874,
2339453,77,12,19875,
2255124,31,10,20000,
2308543,39,12,20000,
2291895,63,15,20016,
2254515,73,15,20074,
2343652,35,13,20357,
2283185,64,10,20382,
2369772,51,13,20391,
2309843,70,14,20638,
2364742,41,11,20641,
2331633,38,13,20860,
2318933,44,16,20920,
2329223,35,14,20923,
2329223,35,14,20923,
2354835,20,13,21000,
2364632,71,12,21238,
2308413,60,12,21313,
2308413,60,12,21313,
2308413,60,12,21313,
2355112,58,12,21430,
2243494,63,15,21480,
2301325,73,11,21599,
2284165,31,10,21600,
2338703,71,15,21662,
2232704,34,15,21700,
2288694,63,10,21718,
2350392,63,10,21764,
2281704,87,15,21834,
2286234,81,14,21957,
2268894,24,13,22000,
2343942,61,13,22000,
2336273,47,12,22091,
2239804,62,13,22151,
2337623,46,12,22157,
2239345,30,12,22500,
2272625,52,13,22500,
2323543,78,14,22757,
2248224,87,14,22771,
2327463,20,13,22880,
2308853,18,11,23030,
2287425,57,15,23031,
2349162,30,13,23077,
2365782,75,11,23140,
2251025,68,17,23373,
2356472,24,12,23400,
2253704,56,12,23422,
2335883,41,15,23427,
2354902,26,15,23568,
2357402,64,13,23766,
2288255,48,12,23820,
2227764,28,12,24000,
2287944,52,14,24000,
2364612,34,15,24000,
2371422,55,12,24000,
2402024,25,12,24000,
2353162,51,10,24147,
2278425,56,12,24249,
2254434,74,12,24270,
